emp_id,gender,age,location,domicile_distance_km,transport_mode,day_of_week,is_holiday,entry_time,scheduled_time,lateness_min,lateness_label
E0019,F,32,ADMIN,5.3,Private_Vehicle,Monday,No,08:08,08:00,8,Late
E0063,M,22,RND_CENTER,25.1,Bike,Tuesday,No,07:54,08:00,-5,On_Time
E0196,M,52,ICT_PROJECT,22.7,Walking,Thursday,No,07:58,08:00,-1,On_Time
E0106,F,50,ADMIN,9.3,Private_Vehicle,Monday,No,08:02,08:00,2,On_Time
E0165,M,33,RND_CENTER,5.7,Bike,Thursday,No,07:57,08:00,-2,On_Time
E0175,F,38,RND_CENTER,15.6,Private_Vehicle,Thursday,No,08:16,08:00,16,Late
E0041,F,27,RND_CENTER,11.9,Private_Vehicle,Tuesday,No,08:04,08:00,4,On_Time
E0103,M,36,HR_TEAM,6.3,Public_Transport,Thursday,No,08:07,08:00,7,Late
E0123,F,47,HR_TEAM,5.8,Walking,Thursday,No,08:06,08:00,6,Late
E0050,F,28,ADMIN,3.3,Walking,Monday,No,08:11,08:00,11,Late
E0062,F,32,RND_CENTER,4.1,Private_Vehicle,Friday,No,08:01,08:00,1,On_Time
E0003,F,34,RND_CENTER,6.9,Public_Transport,Tuesday,No,07:47,08:00,-12,On_Time
E0069,M,24,RND_CENTER,29.6,Bike,Monday,No,08:03,08:00,3,On_Time
E0013,F,27,PJOP_SURABAYA,1.2,Walking,Wednesday,No,07:53,08:00,-6,On_Time
E0102,M,42,HR_TEAM,22.0,Private_Vehicle,Monday,No,07:54,08:00,-5,On_Time
E0085,F,54,ADMIN,15.6,Private_Vehicle,Monday,No,08:05,08:00,5,On_Time
E0151,F,52,RND_CENTER,26.2,Public_Transport,Wednesday,No,08:12,08:00,12,Late
E0042,M,51,ADMIN,26.7,Public_Transport,Tuesday,No,08:00,08:00,0,On_Time
E0056,M,32,RND_CENTER,16.0,Walking,Thursday,No,08:03,08:00,3,On_Time
E0034,F,40,PJOP_SURABAYA,19.1,Bike,Monday,No,08:17,08:00,17,Late
E0183,F,37,ICT_PROJECT,29.9,Public_Transport,Tuesday,No,08:02,08:00,2,On_Time
E0146,F,28,ADMIN,5.1,Walking,Friday,No,08:26,08:00,26,Late
E0023,F,28,HR_TEAM,10.1,Walking,Tuesday,No,08:05,08:00,5,On_Time
E0018,F,45,PJOP_SURABAYA,3.6,Private_Vehicle,Thursday,No,07:42,08:00,-17,On_Time
E0067,F,38,HR_TEAM,19.9,Private_Vehicle,Monday,No,08:07,08:00,7,Late
E0146,F,24,PJOP_SURABAYA,25.9,Bike,Thursday,No,08:03,08:00,3,On_Time
E0159,M,50,PJOP_SURABAYA,15.9,Walking,Wednesday,No,08:12,08:00,12,Late
E0022,F,54,HR_TEAM,8.6,Public_Transport,Friday,No,08:06,08:00,6,Late
E0165,M,37,RND_CENTER,1.2,Public_Transport,Wednesday,No,07:58,08:00,-1,On_Time
E0097,M,47,ADMIN,7.5,Bike,Monday,No,07:47,08:00,-12,On_Time
E0090,F,51,RND_CENTER,27.1,Bike,Monday,No,07:57,08:00,-2,On_Time
E0022,M,28,HR_TEAM,23.3,Private_Vehicle,Thursday,No,07:51,08:00,-8,On_Time
E0085,M,42,PJOP_SURABAYA,29.9,Bike,Tuesday,No,07:54,08:00,-5,On_Time
E0180,F,29,PJOP_SURABAYA,14.2,Private_Vehicle,Thursday,No,08:05,08:00,5,On_Time
E0038,M,42,RND_CENTER,1.9,Bike,Monday,No,08:16,08:00,16,Late
E0093,F,52,ICT_PROJECT,2.6,Public_Transport,Thursday,No,08:03,08:00,3,On_Time
E0070,F,33,ADMIN,5.1,Walking,Thursday,No,07:48,08:00,-11,On_Time
E0021,F,50,HR_TEAM,16.2,Walking,Tuesday,No,08:04,08:00,4,On_Time
E0014,M,49,PJOP_SURABAYA,28.9,Walking,Tuesday,No,08:11,08:00,11,Late
E0051,F,48,HR_TEAM,14.8,Private_Vehicle,Thursday,No,07:53,08:00,-6,On_Time
E0091,F,22,RND_CENTER,23.7,Private_Vehicle,Monday,No,07:58,08:00,-1,On_Time
E0186,M,42,PJOP_SURABAYA,1.4,Bike,Tuesday,No,08:00,08:00,0,On_Time
E0128,F,29,HR_TEAM,8.6,Public_Transport,Thursday,No,07:52,08:00,-7,On_Time
E0033,F,28,ADMIN,7.3,Private_Vehicle,Thursday,No,08:06,08:00,6,Late
E0179,M,46,ICT_PROJECT,11.1,Private_Vehicle,Friday,No,07:58,08:00,-1,On_Time
E0004,F,45,ADMIN,9.8,Walking,Friday,No,08:04,08:00,4,On_Time
E0032,F,51,HR_TEAM,12.9,Walking,Friday,No,07:51,08:00,-8,On_Time
E0110,F,29,ICT_PROJECT,14.3,Walking,Tuesday,No,07:55,08:00,-4,On_Time
E0142,M,49,HR_TEAM,9.3,Bike,Wednesday,No,08:07,08:00,7,Late
E0180,M,27,ADMIN,3.6,Public_Transport,Friday,No,07:56,08:00,-3,On_Time
E0106,M,53,RND_CENTER,27.9,Public_Transport,Thursday,No,08:17,08:00,17,Late
E0129,M,40,HR_TEAM,7.1,Bike,Friday,No,07:56,08:00,-3,On_Time
E0098,M,34,HR_TEAM,28.6,Walking,Thursday,No,08:02,08:00,2,On_Time
E0106,F,22,PJOP_SURABAYA,23.7,Walking,Wednesday,No,08:09,08:00,9,Late
E0169,F,41,HR_TEAM,20.5,Public_Transport,Thursday,No,07:45,08:00,-14,On_Time
E0009,M,23,ICT_PROJECT,23.9,Walking,Wednesday,No,07:42,08:00,-17,On_Time
E0044,F,37,RND_CENTER,29.2,Private_Vehicle,Friday,No,07:44,08:00,-15,On_Time
E0165,F,25,RND_CENTER,13.4,Bike,Tuesday,No,08:12,08:00,12,Late
E0104,F,55,ICT_PROJECT,13.7,Public_Transport,Tuesday,No,07:54,08:00,-5,On_Time
E0130,M,47,PJOP_SURABAYA,25.3,Private_Vehicle,Wednesday,No,08:25,08:00,25,Late
E0053,M,27,ADMIN,13.7,Private_Vehicle,Monday,No,07:54,08:00,-5,On_Time
E0159,M,46,ADMIN,22.5,Private_Vehicle,Thursday,No,08:01,08:00,1,On_Time
E0163,F,33,ICT_PROJECT,19.9,Private_Vehicle,Wednesday,No,08:15,08:00,15,Late
E0050,M,46,PJOP_SURABAYA,20.1,Walking,Monday,No,08:20,08:00,20,Late
E0037,M,28,ADMIN,14.3,Public_Transport,Monday,No,08:20,08:00,20,Late
E0037,F,38,ICT_PROJECT,3.7,Bike,Wednesday,No,08:12,08:00,12,Late
E0054,F,28,HR_TEAM,24.1,Bike,Monday,No,08:10,08:00,10,Late
E0125,M,35,HR_TEAM,11.9,Walking,Thursday,No,08:05,08:00,5,On_Time
E0042,M,41,ADMIN,27.2,Public_Transport,Monday,No,08:07,08:00,7,Late
E0088,F,52,RND_CENTER,18.4,Public_Transport,Tuesday,No,07:54,08:00,-5,On_Time
E0134,F,29,ICT_PROJECT,18.6,Public_Transport,Friday,No,07:51,08:00,-8,On_Time
E0132,M,35,PJOP_SURABAYA,4.3,Private_Vehicle,Monday,No,07:59,08:00,0,On_Time
E0084,M,36,ADMIN,22.1,Private_Vehicle,Wednesday,No,07:58,08:00,-1,On_Time
E0071,F,34,ADMIN,11.1,Walking,Thursday,No,07:55,08:00,-4,On_Time
E0191,F,49,RND_CENTER,28.4,Private_Vehicle,Wednesday,No,08:06,08:00,6,Late
E0045,M,39,HR_TEAM,4.0,Walking,Tuesday,No,08:09,08:00,9,Late
E0053,F,49,HR_TEAM,13.3,Walking,Wednesday,No,08:00,08:00,0,On_Time
E0160,M,46,HR_TEAM,6.8,Walking,Wednesday,No,08:14,08:00,14,Late
E0162,M,50,ICT_PROJECT,26.8,Walking,Friday,No,07:48,08:00,-11,On_Time
E0105,F,55,PJOP_SURABAYA,12.6,Public_Transport,Tuesday,No,07:58,08:00,-1,On_Time
E0083,F,33,PJOP_SURABAYA,8.1,Private_Vehicle,Wednesday,No,07:52,08:00,-7,On_Time
E0096,M,42,ADMIN,1.3,Public_Transport,Wednesday,No,07:41,08:00,-18,On_Time
E0055,F,42,ICT_PROJECT,17.3,Bike,Wednesday,No,07:59,08:00,0,On_Time
E0155,M,55,ICT_PROJECT,4.0,Walking,Friday,No,07:58,08:00,-1,On_Time
E0172,M,48,HR_TEAM,10.2,Walking,Tuesday,No,08:15,08:00,15,Late
E0051,M,53,HR_TEAM,2.4,Walking,Thursday,No,08:06,08:00,6,Late
E0031,M,50,ICT_PROJECT,18.4,Bike,Tuesday,No,07:49,08:00,-10,On_Time
E0148,M,40,ADMIN,19.7,Public_Transport,Thursday,No,08:18,08:00,18,Late
E0073,M,47,ADMIN,27.0,Public_Transport,Wednesday,No,08:12,08:00,12,Late
E0166,M,26,HR_TEAM,3.8,Bike,Wednesday,No,08:05,08:00,5,On_Time
E0071,F,44,HR_TEAM,3.3,Walking,Thursday,No,07:57,08:00,-2,On_Time
E0157,M,47,PJOP_SURABAYA,21.2,Bike,Thursday,No,07:50,08:00,-9,On_Time
E0165,M,45,RND_CENTER,4.0,Private_Vehicle,Monday,No,07:56,08:00,-3,On_Time
E0003,M,28,PJOP_SURABAYA,26.0,Bike,Tuesday,No,08:10,08:00,10,Late
E0044,M,34,PJOP_SURABAYA,24.7,Public_Transport,Monday,No,08:18,08:00,18,Late
E0067,M,29,ADMIN,28.5,Public_Transport,Wednesday,No,08:15,08:00,15,Late
E0085,F,39,ICT_PROJECT,27.8,Bike,Monday,No,07:55,08:00,-4,On_Time
E0033,F,31,RND_CENTER,26.7,Bike,Thursday,No,07:48,08:00,-11,On_Time
E0172,M,55,RND_CENTER,8.0,Bike,Thursday,No,08:01,08:00,1,On_Time
E0072,F,52,ICT_PROJECT,3.7,Walking,Monday,No,07:42,08:00,-17,On_Time
E0091,M,35,ADMIN,3.2,Bike,Monday,No,08:03,08:00,3,On_Time
E0055,M,35,HR_TEAM,24.7,Private_Vehicle,Thursday,No,07:58,08:00,-1,On_Time
E0027,F,35,RND_CENTER,23.1,Walking,Wednesday,No,07:55,08:00,-4,On_Time
E0182,F,31,RND_CENTER,4.1,Private_Vehicle,Tuesday,No,07:44,08:00,-15,On_Time
E0094,F,50,RND_CENTER,15.9,Bike,Tuesday,No,08:05,08:00,5,On_Time
E0018,F,49,ICT_PROJECT,20.9,Public_Transport,Tuesday,No,07:54,08:00,-5,On_Time
E0119,M,29,ICT_PROJECT,1.5,Bike,Tuesday,No,07:48,08:00,-11,On_Time
E0069,M,52,RND_CENTER,14.1,Walking,Monday,No,07:31,08:00,-28,On_Time
E0141,M,44,HR_TEAM,7.1,Bike,Friday,No,07:59,08:00,0,On_Time
E0111,F,25,HR_TEAM,8.9,Public_Transport,Monday,No,08:17,08:00,17,Late
E0167,F,49,ICT_PROJECT,9.5,Bike,Tuesday,No,08:16,08:00,16,Late
E0153,F,55,RND_CENTER,15.3,Bike,Monday,No,07:55,08:00,-4,On_Time
E0175,M,37,ADMIN,7.4,Public_Transport,Monday,No,07:53,08:00,-6,On_Time
E0148,F,37,ADMIN,16.4,Walking,Tuesday,No,08:04,08:00,4,On_Time
E0159,F,47,HR_TEAM,3.9,Walking,Thursday,No,07:50,08:00,-9,On_Time
E0053,M,35,PJOP_SURABAYA,19.5,Walking,Monday,No,08:03,08:00,3,On_Time
E0025,M,54,RND_CENTER,14.8,Walking,Tuesday,No,08:07,08:00,7,Late
E0044,F,26,ICT_PROJECT,6.4,Bike,Tuesday,No,08:12,08:00,12,Late
E0004,F,49,PJOP_SURABAYA,1.6,Walking,Monday,No,07:58,08:00,-1,On_Time
E0044,M,44,HR_TEAM,17.9,Bike,Tuesday,No,07:57,08:00,-2,On_Time
E0121,M,24,ADMIN,17.5,Walking,Tuesday,No,07:51,08:00,-8,On_Time
E0135,M,31,ADMIN,3.9,Walking,Thursday,No,07:51,08:00,-8,On_Time
E0126,F,38,HR_TEAM,8.4,Bike,Monday,No,07:57,08:00,-2,On_Time
E0091,F,43,RND_CENTER,23.5,Bike,Monday,No,08:03,08:00,3,On_Time
E0070,M,31,HR_TEAM,25.8,Private_Vehicle,Wednesday,No,08:09,08:00,9,Late
E0128,M,37,RND_CENTER,22.5,Bike,Wednesday,No,07:51,08:00,-8,On_Time
E0053,M,34,HR_TEAM,19.5,Walking,Friday,No,08:14,08:00,14,Late
E0116,M,38,PJOP_SURABAYA,26.8,Bike,Friday,No,07:57,08:00,-2,On_Time
E0107,F,41,ICT_PROJECT,2.2,Walking,Friday,No,07:59,08:00,0,On_Time
E0032,F,51,RND_CENTER,29.1,Walking,Wednesday,No,07:52,08:00,-7,On_Time
E0029,M,53,ICT_PROJECT,14.5,Private_Vehicle,Friday,No,07:35,08:00,-24,On_Time
E0075,M,41,HR_TEAM,9.4,Walking,Monday,No,08:08,08:00,8,Late
E0117,M,35,PJOP_SURABAYA,24.9,Public_Transport,Monday,No,08:07,08:00,7,Late
E0126,F,22,HR_TEAM,11.2,Public_Transport,Monday,No,07:57,08:00,-2,On_Time
E0065,M,44,PJOP_SURABAYA,23.8,Private_Vehicle,Monday,No,08:00,08:00,0,On_Time
E0183,F,31,ICT_PROJECT,13.5,Public_Transport,Wednesday,No,08:05,08:00,5,On_Time
E0057,M,52,PJOP_SURABAYA,8.2,Bike,Thursday,No,07:44,08:00,-15,On_Time
E0103,M,38,PJOP_SURABAYA,18.3,Private_Vehicle,Friday,No,07:54,08:00,-5,On_Time
E0112,F,30,ICT_PROJECT,8.3,Bike,Friday,No,08:07,08:00,7,Late
E0052,F,41,ADMIN,9.6,Bike,Friday,No,07:47,08:00,-12,On_Time
E0047,F,49,ADMIN,5.0,Bike,Wednesday,No,08:02,08:00,2,On_Time
E0129,F,51,PJOP_SURABAYA,13.4,Bike,Thursday,No,07:46,08:00,-13,On_Time
E0119,M,23,HR_TEAM,3.6,Private_Vehicle,Friday,No,08:04,08:00,4,On_Time
E0078,M,54,PJOP_SURABAYA,4.7,Walking,Monday,No,07:59,08:00,0,On_Time
E0194,F,30,HR_TEAM,20.4,Bike,Friday,No,07:43,08:00,-16,On_Time
E0118,M,27,ADMIN,8.8,Public_Transport,Wednesday,No,08:11,08:00,11,Late
E0153,M,40,RND_CENTER,15.0,Walking,Monday,No,07:52,08:00,-7,On_Time
E0032,M,35,RND_CENTER,5.2,Bike,Tuesday,No,07:51,08:00,-8,On_Time
E0058,M,41,PJOP_SURABAYA,21.9,Public_Transport,Thursday,No,08:02,08:00,2,On_Time
E0160,M,29,ADMIN,1.0,Public_Transport,Friday,No,08:11,08:00,11,Late
E0025,M,35,ADMIN,14.7,Bike,Thursday,No,07:49,08:00,-10,On_Time
E0015,M,41,HR_TEAM,15.0,Private_Vehicle,Tuesday,No,08:00,08:00,0,On_Time
E0140,F,50,RND_CENTER,4.6,Private_Vehicle,Monday,No,08:04,08:00,4,On_Time
E0048,M,37,ICT_PROJECT,15.8,Private_Vehicle,Thursday,No,08:06,08:00,6,Late
E0123,F,40,ADMIN,28.8,Bike,Wednesday,No,08:01,08:00,1,On_Time
E0171,F,47,HR_TEAM,21.2,Public_Transport,Thursday,No,07:56,08:00,-3,On_Time
E0107,F,31,ADMIN,9.2,Public_Transport,Friday,No,07:51,08:00,-8,On_Time
E0100,M,41,ADMIN,19.7,Bike,Monday,No,08:00,08:00,0,On_Time
E0091,M,51,HR_TEAM,9.0,Private_Vehicle,Wednesday,No,07:49,08:00,-10,On_Time
E0129,M,44,RND_CENTER,12.3,Public_Transport,Tuesday,No,07:30,08:00,-29,On_Time
E0168,M,44,RND_CENTER,10.8,Private_Vehicle,Wednesday,No,08:04,08:00,4,On_Time
E0196,F,47,ADMIN,27.6,Bike,Thursday,No,08:09,08:00,9,Late
E0121,M,54,RND_CENTER,8.5,Walking,Friday,No,07:36,08:00,-23,On_Time
E0149,F,47,ADMIN,2.3,Private_Vehicle,Tuesday,No,07:49,08:00,-10,On_Time
E0025,M,53,HR_TEAM,10.4,Private_Vehicle,Tuesday,No,08:06,08:00,6,Late
E0027,M,46,HR_TEAM,27.7,Public_Transport,Friday,No,08:20,08:00,20,Late
E0065,M,24,ADMIN,13.8,Walking,Friday,No,08:00,08:00,0,On_Time
E0162,M,33,PJOP_SURABAYA,4.1,Bike,Thursday,No,07:52,08:00,-7,On_Time
E0035,M,34,PJOP_SURABAYA,15.2,Walking,Tuesday,No,07:58,08:00,-1,On_Time
E0052,M,49,RND_CENTER,24.5,Private_Vehicle,Monday,No,08:13,08:00,13,Late
E0150,M,28,ICT_PROJECT,2.0,Private_Vehicle,Monday,No,07:53,08:00,-6,On_Time
E0093,F,26,PJOP_SURABAYA,6.4,Bike,Tuesday,No,07:52,08:00,-7,On_Time
E0054,F,54,PJOP_SURABAYA,11.3,Private_Vehicle,Monday,No,07:55,08:00,-4,On_Time
E0113,F,46,ADMIN,17.5,Private_Vehicle,Friday,No,07:50,08:00,-9,On_Time
E0077,M,29,HR_TEAM,7.7,Walking,Monday,No,08:01,08:00,1,On_Time
E0058,F,38,HR_TEAM,21.4,Public_Transport,Tuesday,No,08:16,08:00,16,Late
E0074,M,37,RND_CENTER,28.0,Walking,Thursday,No,08:03,08:00,3,On_Time
E0159,M,29,RND_CENTER,14.7,Walking,Monday,No,07:57,08:00,-2,On_Time
E0009,F,48,PJOP_SURABAYA,6.8,Public_Transport,Tuesday,No,07:57,08:00,-2,On_Time
E0053,F,25,ICT_PROJECT,15.3,Public_Transport,Wednesday,No,07:44,08:00,-15,On_Time
E0019,F,27,RND_CENTER,14.9,Private_Vehicle,Wednesday,No,08:08,08:00,8,Late
E0186,M,28,ADMIN,15.4,Private_Vehicle,Wednesday,No,07:59,08:00,0,On_Time
E0111,F,41,ICT_PROJECT,1.6,Public_Transport,Monday,No,07:58,08:00,-1,On_Time
E0199,M,46,ADMIN,17.0,Public_Transport,Thursday,No,08:31,08:00,31,Late
E0197,F,30,HR_TEAM,21.3,Private_Vehicle,Monday,No,08:02,08:00,2,On_Time
E0113,M,45,PJOP_SURABAYA,6.6,Bike,Monday,No,07:52,08:00,-7,On_Time
E0061,M,27,RND_CENTER,1.3,Bike,Friday,No,07:55,08:00,-4,On_Time
E0146,M,22,ICT_PROJECT,24.6,Public_Transport,Monday,No,08:11,08:00,11,Late
E0033,F,33,PJOP_SURABAYA,2.3,Walking,Friday,No,08:01,08:00,1,On_Time
E0168,M,40,ICT_PROJECT,18.6,Bike,Monday,No,07:45,08:00,-14,On_Time
E0169,M,26,PJOP_SURABAYA,28.2,Private_Vehicle,Thursday,No,08:09,08:00,9,Late
E0181,F,36,HR_TEAM,21.7,Walking,Friday,No,07:53,08:00,-6,On_Time
E0075,M,55,PJOP_SURABAYA,10.2,Public_Transport,Monday,No,08:18,08:00,18,Late
E0089,F,53,PJOP_SURABAYA,3.3,Private_Vehicle,Friday,No,08:10,08:00,10,Late
E0060,F,35,ADMIN,11.8,Private_Vehicle,Monday,No,07:55,08:00,-4,On_Time
E0061,F,51,ADMIN,1.6,Public_Transport,Wednesday,No,08:12,08:00,12,Late
E0072,F,41,ADMIN,2.7,Bike,Thursday,No,08:00,08:00,0,On_Time
E0005,F,46,HR_TEAM,2.3,Private_Vehicle,Thursday,No,08:08,08:00,8,Late
E0048,F,25,PJOP_SURABAYA,1.9,Walking,Monday,No,08:04,08:00,4,On_Time
E0156,F,38,RND_CENTER,7.3,Public_Transport,Wednesday,No,07:51,08:00,-8,On_Time
E0186,F,49,ADMIN,24.4,Bike,Wednesday,No,07:53,08:00,-6,On_Time
E0137,F,49,RND_CENTER,21.9,Walking,Tuesday,No,08:10,08:00,10,Late
E0098,F,37,ICT_PROJECT,27.3,Walking,Wednesday,No,07:56,08:00,-3,On_Time
E0022,M,40,PJOP_SURABAYA,17.6,Public_Transport,Friday,No,07:55,08:00,-4,On_Time
E0071,F,39,PJOP_SURABAYA,23.7,Public_Transport,Monday,No,07:50,08:00,-9,On_Time
E0079,F,38,ICT_PROJECT,13.9,Public_Transport,Thursday,No,08:04,08:00,4,On_Time
E0003,F,24,PJOP_SURABAYA,14.9,Private_Vehicle,Thursday,No,08:20,08:00,20,Late
E0015,M,39,RND_CENTER,17.0,Public_Transport,Thursday,No,07:49,08:00,-10,On_Time
E0047,F,39,PJOP_SURABAYA,26.2,Private_Vehicle,Tuesday,No,08:00,08:00,0,On_Time
E0162,M,31,RND_CENTER,20.0,Private_Vehicle,Monday,No,08:14,08:00,14,Late
E0168,M,33,RND_CENTER,26.0,Walking,Monday,No,07:59,08:00,0,On_Time
E0142,M,25,PJOP_SURABAYA,29.3,Public_Transport,Wednesday,No,08:04,08:00,4,On_Time
E0139,M,37,PJOP_SURABAYA,4.2,Bike,Monday,No,07:49,08:00,-10,On_Time
E0131,M,37,ICT_PROJECT,10.4,Walking,Thursday,No,08:04,08:00,4,On_Time
E0019,F,40,ICT_PROJECT,1.7,Walking,Wednesday,No,07:58,08:00,-1,On_Time
E0105,F,52,PJOP_SURABAYA,19.0,Private_Vehicle,Wednesday,No,08:09,08:00,9,Late
E0012,F,31,RND_CENTER,1.7,Private_Vehicle,Wednesday,No,08:11,08:00,11,Late
E0131,F,35,HR_TEAM,25.1,Public_Transport,Tuesday,No,08:25,08:00,25,Late
E0098,M,26,ICT_PROJECT,17.4,Bike,Friday,No,08:05,08:00,5,On_Time
E0188,M,55,ADMIN,18.6,Bike,Wednesday,No,08:03,08:00,3,On_Time
E0069,M,40,ICT_PROJECT,10.5,Walking,Tuesday,No,08:01,08:00,1,On_Time
E0117,F,29,ICT_PROJECT,13.9,Bike,Wednesday,No,07:56,08:00,-3,On_Time
E0021,F,54,ADMIN,27.5,Bike,Friday,No,08:03,08:00,3,On_Time
E0059,F,48,ICT_PROJECT,17.5,Private_Vehicle,Friday,No,07:57,08:00,-2,On_Time
E0063,F,30,RND_CENTER,8.5,Walking,Wednesday,No,08:01,08:00,1,On_Time
E0081,M,27,HR_TEAM,13.2,Private_Vehicle,Friday,No,08:13,08:00,13,Late
E0127,M,33,HR_TEAM,1.4,Public_Transport,Thursday,No,07:49,08:00,-10,On_Time
E0068,F,28,ICT_PROJECT,26.2,Bike,Monday,No,08:11,08:00,11,Late
E0177,M,26,ICT_PROJECT,15.9,Bike,Thursday,No,08:13,08:00,13,Late
E0091,M,47,RND_CENTER,8.0,Walking,Monday,No,07:58,08:00,-1,On_Time
E0087,F,28,ADMIN,3.1,Walking,Thursday,No,07:38,08:00,-21,On_Time
E0105,F,49,PJOP_SURABAYA,23.0,Private_Vehicle,Tuesday,No,07:53,08:00,-6,On_Time
E0186,M,31,ADMIN,18.2,Walking,Thursday,No,08:12,08:00,12,Late
E0098,F,50,ICT_PROJECT,15.8,Walking,Monday,No,07:59,08:00,0,On_Time
E0060,F,53,PJOP_SURABAYA,2.4,Bike,Wednesday,No,07:50,08:00,-9,On_Time
E0083,F,42,ICT_PROJECT,28.7,Public_Transport,Tuesday,No,07:54,08:00,-5,On_Time
E0111,F,42,ADMIN,11.1,Private_Vehicle,Monday,No,08:08,08:00,8,Late
E0074,F,53,HR_TEAM,7.5,Private_Vehicle,Wednesday,No,08:05,08:00,5,On_Time
E0067,M,36,PJOP_SURABAYA,5.1,Private_Vehicle,Friday,No,07:57,08:00,-2,On_Time
E0131,M,23,RND_CENTER,27.2,Private_Vehicle,Monday,No,07:56,08:00,-3,On_Time
E0126,M,45,ICT_PROJECT,9.2,Bike,Thursday,No,07:56,08:00,-3,On_Time
E0134,M,51,PJOP_SURABAYA,27.6,Public_Transport,Thursday,No,07:50,08:00,-9,On_Time
E0111,F,38,ADMIN,26.1,Walking,Monday,No,08:16,08:00,16,Late
E0091,M,36,ADMIN,10.5,Walking,Wednesday,No,07:56,08:00,-3,On_Time
E0117,M,42,ADMIN,13.6,Walking,Tuesday,No,08:12,08:00,12,Late
E0143,M,22,ICT_PROJECT,5.0,Bike,Tuesday,No,08:15,08:00,15,Late
E0173,M,38,HR_TEAM,5.4,Private_Vehicle,Thursday,No,08:09,08:00,9,Late
E0073,M,34,ADMIN,28.6,Private_Vehicle,Monday,No,07:55,08:00,-4,On_Time
E0112,M,53,RND_CENTER,18.7,Private_Vehicle,Monday,No,08:04,08:00,4,On_Time
E0108,F,46,RND_CENTER,7.8,Walking,Thursday,No,07:59,08:00,0,On_Time
E0136,M,41,ICT_PROJECT,26.4,Bike,Thursday,No,07:50,08:00,-9,On_Time
E0162,F,44,RND_CENTER,14.9,Public_Transport,Tuesday,No,08:03,08:00,3,On_Time
E0029,F,48,HR_TEAM,10.4,Bike,Monday,No,07:48,08:00,-11,On_Time
E0046,F,42,ADMIN,11.1,Bike,Tuesday,No,08:11,08:00,11,Late
E0199,F,53,RND_CENTER,12.9,Private_Vehicle,Monday,No,07:55,08:00,-4,On_Time
E0075,F,54,ICT_PROJECT,26.8,Bike,Monday,No,08:02,08:00,2,On_Time
E0144,F,38,PJOP_SURABAYA,12.9,Bike,Thursday,No,08:02,08:00,2,On_Time
E0103,F,25,PJOP_SURABAYA,15.1,Private_Vehicle,Wednesday,No,07:57,08:00,-2,On_Time
E0163,M,41,HR_TEAM,12.9,Private_Vehicle,Friday,No,08:05,08:00,5,On_Time
E0053,M,43,ICT_PROJECT,18.5,Public_Transport,Monday,No,07:55,08:00,-4,On_Time
E0098,M,43,PJOP_SURABAYA,23.2,Public_Transport,Monday,No,08:08,08:00,8,Late
E0133,M,45,RND_CENTER,6.8,Private_Vehicle,Friday,No,07:46,08:00,-13,On_Time
E0102,M,40,ICT_PROJECT,27.4,Walking,Thursday,No,08:01,08:00,1,On_Time
E0056,M,22,ADMIN,25.5,Public_Transport,Friday,No,08:19,08:00,19,Late
E0102,F,24,ICT_PROJECT,9.2,Public_Transport,Tuesday,No,07:49,08:00,-10,On_Time
E0162,M,24,PJOP_SURABAYA,22.7,Bike,Thursday,No,07:53,08:00,-6,On_Time
E0034,F,27,ADMIN,3.1,Bike,Monday,No,08:05,08:00,5,On_Time
E0004,M,28,RND_CENTER,24.0,Private_Vehicle,Friday,No,08:01,08:00,1,On_Time
E0080,F,49,RND_CENTER,22.6,Walking,Wednesday,No,08:03,08:00,3,On_Time
E0118,M,28,PJOP_SURABAYA,29.1,Bike,Thursday,No,08:04,08:00,4,On_Time
E0075,F,27,ICT_PROJECT,29.0,Walking,Thursday,No,08:06,08:00,6,Late
E0073,M,46,ADMIN,29.8,Bike,Wednesday,No,08:11,08:00,11,Late
E0196,M,50,ICT_PROJECT,17.8,Public_Transport,Thursday,No,08:04,08:00,4,On_Time
E0198,M,50,PJOP_SURABAYA,14.8,Public_Transport,Wednesday,No,07:57,08:00,-2,On_Time
E0086,M,27,ADMIN,17.3,Private_Vehicle,Thursday,No,08:06,08:00,6,Late
E0152,M,27,ICT_PROJECT,12.7,Bike,Friday,No,08:18,08:00,18,Late
E0186,M,25,HR_TEAM,8.3,Walking,Wednesday,No,07:58,08:00,-1,On_Time
E0039,M,42,RND_CENTER,18.4,Public_Transport,Wednesday,No,07:50,08:00,-9,On_Time
E0177,M,53,RND_CENTER,15.5,Private_Vehicle,Wednesday,No,08:11,08:00,11,Late
E0119,F,54,RND_CENTER,25.9,Public_Transport,Monday,No,07:58,08:00,-1,On_Time
E0109,M,46,ICT_PROJECT,22.9,Private_Vehicle,Friday,No,07:38,08:00,-21,On_Time
E0192,M,32,ICT_PROJECT,13.7,Public_Transport,Monday,No,08:08,08:00,8,Late
E0109,F,32,RND_CENTER,15.1,Bike,Thursday,No,07:54,08:00,-5,On_Time
E0003,F,29,HR_TEAM,29.9,Walking,Friday,No,07:59,08:00,0,On_Time
E0083,F,32,ICT_PROJECT,9.4,Private_Vehicle,Friday,No,08:03,08:00,3,On_Time
E0183,F,55,RND_CENTER,8.3,Bike,Tuesday,No,08:01,08:00,1,On_Time
E0085,M,32,RND_CENTER,21.7,Bike,Monday,No,08:07,08:00,7,Late
