ID,발생일시,사고인지 시간,날씨,기온,습도,공사종류,연면적,층 정보,인적사고,물적사고,공종,사고객체,작업프로세스,장소,부위,사고원인,재발방지대책 및 향후조치계획
TRAIN_04425,2023-04-20 오전 08:56,정규작업 -,맑음,20℃,25%,건축 / 건축물 / 공동주택,"62,590.73㎡","지상 25층, 지하 1층",끼임,없음,토목 > 가설공사,가시설 > 흙막이가시설,설치작업,공동주택 / 현장 내 서측 저수조 구간,흙막이가시설 / H빔 앞,"작업안전기준 미준수(PHC파일과 맞닿는 방향인 H빔의 내부를 파지), 작업특성상 반복작업 근로자 관리감독 미흡(당시 관리책임자 구간에 위치)","특별교육을 통한 작업과정별 위험요소 및 대책 관리감독 강화와 근입 시 굴착기와 인력 간 신호수 배치를 통한 작업방법 안전강화, 사고사례 전파를 통한 위험예지활동 강화, 아차사고 발생 예방을 위한 중점 및 지속 관리가 필요함."
TRAIN_04426,2023-04-20 오전 08:40,정규작업 -,흐림,19℃,92%,건축 / 건축물 / 공장,"36,304.82㎡","지상 12층, 지하 3층",떨어짐(2미터 미만),없음,건축 > 건축물 부대공사,건설자재 > 데크플레이트,조립작업,공장 / 내부,데크플레이트 / 바닥,"데크설치작업자가 DH보 설치간젹을 확인하기위해 DH보를 넘어가 장선,멍에재를 밟던 중 발을 헛디뎌 추락한 상황임",고소작업자에 대한 안전사항 특별교육과 안전사고 예방을 위한 안전교육 철저 시행.
TRAIN_04427,2023-04-20 오전 08:30,정규작업 -,맑음,20℃,30%,건축 / 건축물 / 공장,"8,949.58㎡","지상 5층, 지하 0층",넘어짐(미끄러짐),없음,건축 > 철근콘크리트공사,가시설 > 시스템동바리,조립작업,공장 / 내부,시스템동바리 / 바닥,안전발판에서 미끄러짐,현장 근로자 자재운반 중 주의사항 교육과 해당부 통행 폐쇄 조치 실시.
TRAIN_04428,2023-04-20 오전 08:10,정규작업 -,맑음,20℃,65%,건축 / 건축물 / 교육연구시설,"11,864㎡","지상 4층, 지하 1층",넘어짐(미끄러짐),전도,건축 > 철근콘크리트공사,건설자재 > 자재,정리작업,교육연구시설 / 내부,자재 / 바닥,항공마대를 타워크레인으로 인양중 항공마대를 잡기위해 유로폼 상부로 올라가  불안전한 상태에서 작업중  미끄러 넘어짐,자재인양중 불안전한 상태에서 작업하지 않도록 안전 교육 실시.
TRAIN_04429,2023-04-20 오전 08:00,정규작업 -,흐림,15℃,40%,건축 / 건축물 / 공동주택,"350,239.28㎡","지상 35층, 지하 3층",기타,없음,건축 > 철근콘크리트공사,기타 > 기타,준비작업,공동주택 / 내부,기타 / 상부(위),작업자 개인 부주의,해당 사고 건 TBM시 사고 사례 전파와 재발 방지조치에 따른 근로자 특별 안전교육 실시.
TRAIN_04430,2023-04-20 오전 08:00,정규작업 -,흐림,18℃,60%,건축 / 건축물 / 공동주택,"179,415.62㎡","지상 49층, 지하 4층",부딪힘,없음,건축 > 철근콘크리트공사,가시설 > 시스템동바리,해체작업,공동주택 / 내부,시스템동바리 / 상부(위),"근로자의 불안전 행동, 중량물 해체 시 2인1조로 안전하게 해체,하역하여야 하나 단독으로 해체하여 불안전하게 작업발판 아래로 던짐","근로자의 불안전 행동 금지, 중량물 해체 시 2인1조로 안전하게 해체 및 하역, 안전교육 실시."
TRAIN_04431,2023-04-20 오전 07:50,정규작업 -,맑음,15℃,88%,건축 / 건축물 / 근린생활시설,"42,380.83㎡","지상 13층, 지하 3층",떨어짐(2미터 미만),없음,건축 > 철근콘크리트공사,건설자재 > 자재,설치작업,근린생활시설 / 외부,자재 / 바닥,작업자가 이동통로가 아닌 난간 사이로 이동하는 중에 고정되지 않은 각파이프를 잡고 내려오면서 각파이프가 탈락되며 떨어짐 사고가 발생함,"이동통로 확보 및 자재 정리, TBM 및 특별/정기 교육을 통한 사고 사례 주지, 고령 근로자 수시 확인과 유사 사고 재발 방지 대책 제출 통보."
TRAIN_04432,2023-04-20 오전 07:40,정규작업 -,흐림,18℃,33%,건축 / 건축물 / 공동주택,"112,768㎡","지상 21층, 지하 2층",넘어짐(미끄러짐),없음,건축 > 방수공사,건설공구 > 사다리,이동,공동주택 / 외부,사다리 / 하부(아래),사다리를 이용하여 장애인 램프 PIT(깊이 1.2m) 내부로 내려가던중 발이 미끄러지면서 넘어짐,사고사례 전파교육과 위험성 평가 반영을 통한 관리 감독 실시 및 현장 점검을 포함한 재발 방지 대책.
TRAIN_04433,2023-04-20 오전 07:30,정규작업 -,맑음,28℃,60%,건축 / 건축물 / 공동주택,"12,200㎡","지상 37층, 지하 3층","절단, 베임",없음,건축 > 미장공사,건설공구 > 공구류,준비작업,공동주택 / 내부,공구류 / 상부(위),믹서기 전원 미차단 상태에서 칼날 이물질 제거 중 믹서기 가동되어 실장갑 휘말림,작업 전 작업 장비 사전 확인 및 점검 철저.
TRAIN_04434,2023-04-19 오후 04:50,정규작업 -,맑음,20℃,30%,건축 / 건축물 / 공장,"50,605.23㎡","지상 3층, 지하 1층",끼임,없음,건축 > 철골공사,건설기계 > 기중기(이동식크레인 등),운반작업,공장 / 내부,기중기(이동식크레인 등) / 상부(위),"이동식크레인 작업종료 후 크레인 아웃트리거가 원활히 접히지 않는것을 보고, 도와주려다 아웃트리거 고정핀을 조정하다 손가락 협착",안전관리 철저와 부상 치료 산재 처리를 통한 재발 방지 대책 마련.
TRAIN_04435,2023-04-19 오후 04:40,정규작업 -,흐림,19℃,76%,토목 / 상하수도 / 상수도,-,-,끼임,없음,토목 > 관공사 부대공사,기타 > 기타,이동,상수도 / 인접주변,기타 / 강관압입 도달구간,"1. 굴착기 인양작업에 부적합한 방법(달기구미부착 집게)으로 작업시행2, 사고근로자(당일신규투입)와 굴착기 운전원 간 수신호 혼선","재발 방지 대책과 향후 조치 계획의 통합으로 집게를 이용한 인양 작업 금지, 신호수 및 장비 운전원에 대한 특별 안전교육 실시, 작업자 및 관리자의 위험성 평가에 사고 사례 반영, 정기 안전교육 및 초기 투입자 교육에서 사고 사례 공유, 관리 감독자 및 작업지휘자의 안전활동 강화, 시공사에 재발 방지 대책 수립 요청, 자재 운반 시 적합한 장비 및 방법 시행 지시, 신규 근로자 관리 및 교육 철저 지시가 포함된 안전 관리 방안."
TRAIN_04436,2023-04-19 오후 04:20,정규작업 -,맑음,18℃,50%,건축 / 건축물 / 업무시설,"4,474.71㎡","지상 3층, 지하 1층",물체에 맞음,없음,토목 > 가설공사,부재 > 철골부재,해체작업,업무시설 / 내부,철골부재 / 바닥,지하에서 해체한 H빔을 인양하여  지상 복공판 위 적재하던 중  적재하는 하단빔이 이탈하여 발등을 타격하여 상해를 입음,"장비 운용자와 자재 적재자 사이의 원활한 신호를 위한 송수신기 추가 배치와 작업자 간 의사소통 철저, 안전교육 강화."
TRAIN_04437,2023-04-19 오후 03:40,정규작업 -,맑음,27℃,70%,토목 / 터널 / 기타,-,-,끼임,없음,토목 > 가설공사,가시설 > 거푸집,조립작업,기타 / 내부,거푸집 / 옆,금오이엔씨㈜ 소속 이00(누가) 씨가 2023년 4월 19일 수요일 15:40경(언제) 진천지역 전기공급시설 전력구공사(문백S/S배전인출) 현장인 충청북도 진천군 문백면 봉죽리 546-15(발진수직구)에서(어디서) 강재거푸집 결속 작업 중(무엇을) 하부고정핀이 빠지면서(어떻게) 강재거푸집이 하부로 출렁거릴 때 장갑이 끼어들어 가면서(왜) 손가락이 딸려 들려가면서 왼손 검지 손톱 바로 윗부분 끼임 사고가 발생하였음.,"안전사고 예방을 위한 교육적 측면의 지속적인 안전교육 실시, 작업 전 시공 순서 및 방법에 대한 상세 교육 및 관리 철저, 불안전한 시설물에 대한 작업중지권 사용 강화 교육 실시와 기술적 측면의 강재 거푸집 볼트 체결 시 작업자 작업순서 지정 후 순차적 체결, 조립이 어려운 강재 거푸집 손잡이 설치, 작업 방법 협의 및 위험 요소 최소화, 관리적 측면의 숙련된 작업자 배치, 안전담당자 지정 및 작업 방법 관리, 위험성 평가 시 위험요인 세분화, 위험요인 발견 시 즉시 제거, 관리자와 근로자의 안전의식 강화가 포함된 조치 계획."
TRAIN_04438,2023-04-19 오후 03:40,정규작업 -,맑음,19℃,30%,산업환경설비 / 산업생산시설 / 석유화학공장,-,-,끼임,없음,산업설비 > 산업설비공사,가시설 > 비계,조립작업,석유화학공장 / 외벽,비계 / 고소,무리한 작업으로 인한 사고,안전교육과 재발방지 교육 실시.
TRAIN_04439,2023-04-19 오후 03:30,정규작업 -,맑음,19℃,50%,건축 / 건축물 / 공동주택,"168,566㎡","지상 29층, 지하 2층",물체에 맞음,없음,건축 > 철근콘크리트공사,건설자재 > 파이프서포트,운반작업,공동주택 / 내부,파이프서포트 / 103동 지하1층 주차장 상부,자재정리를 위해 이동중 고정된 서포트가 넘어지며 손등을 가격,지정통로 이동 교육 및 서포트 고정상태 수시점검 실시
TRAIN_04440,2023-04-19 오후 02:36,정규작업 -,맑음,20℃,35%,건축 / 건축물 / 업무시설,"286,221.47㎡","지상 40층, 지하 44층",떨어짐(10미터 이상),없음,건축 > 건축물 부대공사,건설자재 > 자재,청소작업,업무시설 / 외부,자재 / 고소,작업자가 임의로 리프트를 비상정지 시키고  방호울타리를 올라서서 쓰레기 하역 작업 중 추락사고,"작업자의 불안전한 행동 방지를 위한 안전교육 실시와 관리감독 철저, 리프트 내부에 임의조작금지 추가부착."
TRAIN_04441,2023-04-19 오후 02:20,정규작업 -,흐림,16℃,80%,토목 / 도로 / 도로,-,-,물체에 맞음,없음,토목 > 철근콘크리트공사,건설공구 > 공구류,설치작업,도로 / 외부,공구류 / 전기드릴,전기드릴로 거푸집 천공 중 드릴비트가 철근에 걸려 드릴본체가 역회전하며 잡고있던 오른손이 돌아가며 잡고있던 본체에 부딛쳐 발생한 사고,동일 공종 근로자에 대한 사고 사례 전파 교육 실시와 전기드릴 등 회전공구 사용수칙 안전교육 실시.
TRAIN_04442,2023-04-19 오후 02:00,정규작업 -,맑음,22℃,30%,건축 / 건축물 / 공동주택,"601,846,445㎡","지상 47층, 지하 4층",부딪힘,없음,건축 > 가설공사,가시설 > 비계,이동,공동주택 / 내부,비계 / 고소,작업자 이동중 전방주시 부주의에 의해 부딪힘,작업전 안전교육 실시
TRAIN_04443,2023-04-19 오후 01:20,정규작업 -,강우,13℃,80%,건축 / 건축물 / 근린생활시설,"1,253.16㎡","지상 6층, 지하 1층",넘어짐(물체에 걸림),없음,건축 > 철근콘크리트공사,가시설 > 작업발판,설치작업,근린생활시설 / 외부,작업발판 / 상부(위),재해자는 하도급 철콘 업체 소속 철근공으로  1단 이동식 틀비계(B/T)에서 철근 배근 작업 중 불안전하게 고정된 작업발판에서 넘어져 다친 사고입니다.,작업전 안전교육 실시와 현장 가설재 점검을 통한 사고 재발 방지 대책 마련.
TRAIN_04444,2023-04-19 오후 01:20,정규작업 -,맑음,19℃,66%,건축 / 건축물 / 문화 및 집회시설,"83,720.74㎡","지상 4층, 지하 4층",넘어짐(기타),없음,건축 > 도장공사,가시설 > 작업발판,도장작업,문화 및 집회시설 / 내부,작업발판 / 상부(위),작업자가 발을 헛디뎌 말비계에서 넘어짐,해당 작업자에 대한 동일 재해 예방 교육과 특별 안전 교육 실시 및 원인 조사 후 현장 적용을 통한 재발 방지 대책 마련.
TRAIN_04445,2023-04-19 오후 12:58,정규작업 -,맑음,183℃,65%,건축 / 건축물 / 업무시설,"15,395.19㎡","지상 15층, 지하 6층",끼임,없음,토목 > 토공사,가시설 > 기타 가시설,항타 및 항발작업,업무시설 / 외부,기타 가시설 / 바닥,운전자와 작업자 신호가 맞지 않아 근로자가 스크류에서 떨어지지 않은 상태로 운행,천공기 작업 및 스크류 교체 시 안전수칙 교육 실시와 안전관리 철저 지시를 통한 재발 방지 대책 마련.
TRAIN_04446,2023-04-19 오전 11:30,정규작업 -,맑음,13℃,17%,건축 / 건축물 / 공동주택,"6,274㎡","지상 1층, 지하 10층",부딪힘,없음,건축 > 철근콘크리트공사,가시설 > 거푸집,설치작업,공동주택 / 내부,거푸집 / 바닥,작업자부주의로 인한 사고,"동일한 사고의 재발 방지를 위한 안전교육 실시와 벽체 거푸집 조립 시 근로자의 위험 방지를 위한 사전조사 및 기록 보존, 조사결과를 고려한 결속핸들의 위험 예방을 위한 안전대책 교육 실시."
TRAIN_04447,2023-04-19 오전 11:30,정규작업 -,맑음,23℃,20%,토목 / 상하수도 / 하수도,-,-,끼임,없음,토목 > 관공사,기타 > 작업대차,이동,하수도 / 인접주변,작업대차 / 뒷문 부분,2023년 4월 19일 오전 12시경 상록구 석호로 268번지 인근 비굴착보수를 실시하기 위해 작업차량을 재해자가 탑차 뒷문이 열린 상태에서 후진 유도 중 뒷문과 후미사이 경첩부분에 손을 대고 있다가 도로 바닥의 장애물(경계석)으로 인해 차량이 덜컹 거려 고정된 뒷문이 급격하게 내려가 오른속 상단부위가 끼거 사고가 발생함.,유사사고 발생 방지를 위한 안전교육 및 안전점검 실시와 감독권한대행 건설사업관리자에게 안전교육 철저 요청 및 사업관리 철저의 필요성.
TRAIN_04448,2023-04-19 오전 11:00,정규작업 -,맑음,18℃,85%,산업환경설비 / 발전시설,-,-,끼임,없음,토목 > 토공사,기타 > 기타,설치작업,/ 외부,기타 / 바닥,콘크리트 수로관 연결 작업을 위해 굴착기 기사 와 작업자의 신호 작업 중 작업자 부주의에 의해 발생한 재해,콘크리트 수로관 연결 작업 방법 변경과 근로자 안전의식 강화 및 안전순찰 강화.
TRAIN_04449,2023-04-19 오전 10:50,정규작업 -,맑음,24℃,34%,건축 / 건축물 / 교육연구시설,"5,714.93㎡","지상 3층, 지하 1층",떨어짐(2미터 미만),없음,건축 > 목공사,가시설 > 거푸집,조립작업,교육연구시설 / 내부,거푸집 / 상부(위),1층 상부 높이 약 1.7m 위에서 거푸집 조립 중 작업자 부주의로 미끄러짐,안전교육 철저 및 숙련자 배치에 대한 건설사업관리단의 요청.
TRAIN_04450,2023-04-19 오전 10:05,정규작업 -,맑음,14℃,57%,건축 / 건축물 / 업무시설,"8,916㎡","지상 1층, 지하 13층",떨어짐(분류불능),없음,건축 > 철근콘크리트공사,건설자재 > 데크플레이트,형틀 및 목공,업무시설 / 내부,데크플레이트 / 작업발판,작업자 본인이 고정되어있던 작업발판의 지지대를 임의로 해체하여 작업발판이 내려앉으면서 같이 추락,"임시발판 사용 시 사용기준 준수(견고한 강도, 폭 400mm 이상), 발판 고정 철저, 작업 전 작업발판 점검 실시(발판 고정 여부 등), 작업발판 적격품(이동식 틀비계) 사용."
TRAIN_04451,2023-04-19 오전 09:00,정규작업 -,흐림,28℃,22%,건축 / 건축물 / 공동주택,"62,759.03㎡","지상 22층, 지하 3층",넘어짐(물체에 걸림),없음,건축 > 건축물 부대공사,기타 > 기타,이동,공동주택 / 내부,기타 / 바닥,2023년 04월 19일 오전 09시 00분경 조적 등 작업을 위해 먹선 작업에 이동 중 전열배관에 발이 걸려 넘어짐,작업 시작 전 작업수치 준수 및 안전교육 실시와 작업 전 안전교육 강화로 인한 사고 발생 미연 방지.
